Time (s),Voltage (V),Current
3.4226,37.2,9.575629234313965e-11
3.4227000000000003,37.2,1.1572834849357606e-10
3.4228,37.2,8.738091588020326e-11
3.4229000000000003,37.2,8.415961265563966e-11
3.423,37.2,9.768907725811006e-11
3.4231000000000003,37.2,1.0670870542526245e-10
3.4232,37.2,9.511204063892365e-11
3.4233000000000002,37.2,1.0155463218688966e-10
3.4234,37.2,1.0477593541145326e-10
3.4235,37.2,8.802518248558045e-11
3.4236,37.2,9.962184727191925e-11
3.4237,37.2,1.0155463218688966e-10
3.4238,37.2,9.060221910476686e-11
3.4239,37.2,1.0091038048267366e-10
3.4240000000000004,37.2,8.287109434604645e-11
3.4241,37.2,1.0091038048267366e-10
3.4242000000000004,37.2,9.253500401973725e-11
3.4243,37.2,9.962184727191925e-11
3.4244000000000003,37.2,9.511204063892365e-11
3.4245,37.2,1.0348741710186005e-10
3.4246000000000003,37.2,9.189073741436005e-11
3.4247,37.2,9.640055894851685e-11
3.4248000000000003,37.2,9.253500401973725e-11
3.4249,37.2,1.0219889879226685e-10
3.4250000000000003,37.2,9.962184727191925e-11
3.4251,37.2,9.446777403354646e-11
3.4252000000000002,37.2,9.768907725811006e-11
3.4253,37.2,9.253500401973725e-11
3.4254000000000002,37.2,9.511204063892365e-11
3.4255,37.2,9.382352232933045e-11
3.4256,37.2,9.060221910476686e-11
3.4257,37.2,1.0284315049648285e-10
3.4258,37.2,1.0413166880607606e-10
3.4259,37.2,9.317925572395325e-11
3.426,37.2,1.0542018711566926e-10
3.4261000000000004,37.2,9.962184727191925e-11
3.4262,37.2,9.253500401973725e-11
3.4263000000000003,37.2,1.1443983018398286e-10
3.4264,37.2,9.962184727191925e-11
3.4265000000000003,37.2,1.0413166880607606e-10
3.4266,37.2,1.0155463218688966e-10
3.4267000000000003,37.2,1.0091038048267366e-10
3.4268,37.2,1.0735297203063965e-10
3.4269000000000003,37.2,9.317925572395325e-11
3.427,37.2,1.1315131187438965e-10
3.4271000000000003,37.2,8.866943418979645e-11
3.4272,37.2,9.446777403354646e-11
3.4273000000000002,37.2,9.640055894851685e-11
3.4274,37.2,1.0026611387729645e-10
3.4275,37.2,1.1250704526901246e-10
3.4276,37.2,9.897759556770325e-11
3.4277,37.2,1.0284315049648285e-10
3.4278,37.2,1.0091038048267366e-10
3.4279,37.2,9.060221910476686e-11
3.4280000000000004,37.2,1.0348741710186005e-10
3.4281,37.2,1.0606445372104645e-10
3.4282000000000004,37.2,9.317925572395325e-11
3.4283,37.2,8.738091588020326e-11
3.4284000000000003,37.2,9.446777403354646e-11
3.4285,37.2,8.351536095142365e-11
3.4286000000000003,37.2,1.0155463218688966e-10
3.4287,37.2,1.0799723863601686e-10
3.4288000000000003,37.2,9.189073741436005e-11
3.4289,37.2,1.0219889879226685e-10
3.4290000000000003,37.2,8.866943418979645e-11
3.4291,37.2,9.382352232933045e-11
3.4292000000000002,37.2,1.0026611387729645e-10
3.4293,37.2,1.0026611387729645e-10
3.4294000000000002,37.2,9.897759556770325e-11
3.4295,37.2,1.0155463218688966e-10
3.4296,37.2,8.802518248558045e-11
3.4297,37.2,1.0413166880607606e-10
3.4298,37.2,1.0993000864982605e-10
3.4299,37.2,9.897759556770325e-11
3.43,37.2,8.802518248558045e-11
3.4301000000000004,37.2,8.609239757061005e-11
3.4302,37.2,8.931370079517365e-11
3.4303000000000003,37.2,9.060221910476686e-11
3.4304,37.2,1.0091038048267366e-10
3.4305000000000003,37.2,1.0928575694561005e-10
3.4306,37.2,9.382352232933045e-11
3.4307000000000003,37.2,1.0091038048267366e-10
3.4308,37.2,1.0348741710186005e-10
3.4309000000000003,37.2,1.0219889879226685e-10
3.431,37.2,1.0284315049648285e-10
3.4311000000000003,37.2,9.962184727191925e-11
3.4312,37.2,7.964980602264405e-11
3.4313000000000002,37.2,9.640055894851685e-11
3.4314,37.2,9.833332896232606e-11
3.4315,37.2,9.640055894851685e-11
3.4316,37.2,9.511204063892365e-11
3.4317,37.2,8.995795249938965e-11
3.4318,37.2,9.446777403354646e-11
3.4319,37.2,9.511204063892365e-11
3.4320000000000004,37.2,9.704481065273285e-11
3.4321,37.2,9.768907725811006e-11
3.4322000000000004,37.2,9.575629234313965e-11
3.4323,37.2,9.253500401973725e-11
3.4324000000000003,37.2,1.0606445372104645e-10
3.4325,37.2,8.480387926101685e-11
3.4326000000000003,37.2,8.931370079517365e-11
3.4327,37.2,1.0542018711566926e-10
3.4328000000000003,37.2,9.060221910476686e-11
3.4329,37.2,9.446777403354646e-11
3.4330000000000003,37.2,9.640055894851685e-11
3.4331,37.2,1.1186279356479646e-10
3.4332000000000003,37.2,9.189073741436005e-11
3.4333,37.2,1.0026611387729645e-10
3.4334000000000002,37.2,1.0348741710186005e-10
3.4335,37.2,9.833332896232606e-11
3.4336,37.2,9.640055894851685e-11
3.4337,37.2,9.640055894851685e-11
3.4338,37.2,9.253500401973725e-11
3.4339,37.2,1.1572834849357606e-10
3.434,37.2,9.833332896232606e-11
3.4341000000000004,37.2,1.0413166880607606e-10
3.4342,37.2,1.1443983018398286e-10
3.4343000000000004,37.2,8.995795249938965e-11
3.4344,37.2,9.575629234313965e-11
3.4345000000000003,37.2,9.833332896232606e-11
3.4346,37.2,9.382352232933045e-11
3.4347000000000003,37.2,9.446777403354646e-11
3.4348,37.2,9.511204063892365e-11
3.4349000000000003,37.2,9.768907725811006e-11
3.435,37.2,9.511204063892365e-11
3.4351000000000003,37.2,1.0026611387729645e-10
3.4352,37.2,8.995795249938965e-11
3.4353000000000002,37.2,1.0670870542526245e-10
3.4354,37.2,1.0606445372104645e-10
3.4355,37.2,9.897759556770325e-11
3.4356,37.2,9.640055894851685e-11
3.4357,37.2,9.833332896232606e-11
3.4358,37.2,1.0413166880607606e-10
3.4359,37.2,1.0993000864982605e-10
3.436,37.2,9.897759556770325e-11
3.4361,37.2,1.0155463218688966e-10
3.4362000000000004,37.2,1.0026611387729645e-10
3.4363,37.2,9.833332896232606e-11
3.4364000000000003,37.2,1.0155463218688966e-10
3.4365,37.2,1.0735297203063965e-10
3.4366000000000003,37.2,9.897759556770325e-11
3.4367,37.2,9.060221910476686e-11
3.4368000000000003,37.2,9.897759556770325e-11
3.4369,37.2,9.897759556770325e-11
3.4370000000000003,37.2,8.738091588020326e-11
3.4371,37.2,1.1315131187438965e-10
3.4372000000000003,37.2,9.640055894851685e-11
3.4373,37.2,9.575629234313965e-11
3.4374000000000002,37.2,1.0606445372104645e-10
3.4375,37.2,1.0091038048267366e-10
3.4376,37.2,1.0670870542526245e-10
3.4377,37.2,9.962184727191925e-11
3.4378,37.2,9.640055894851685e-11
3.4379,37.2,1.0091038048267366e-10
3.438,37.2,9.640055894851685e-11
3.4381000000000004,37.2,9.124647080898286e-11
3.4382,37.2,9.446777403354646e-11
3.4383000000000004,37.2,1.1379556357860565e-10
3.4384,37.2,1.0477593541145326e-10
3.4385000000000003,37.2,9.317925572395325e-11
3.4386,37.2,1.1121852695941926e-10
3.4387000000000003,37.2,9.253500401973725e-11
3.4388,37.2,9.768907725811006e-11
3.4389000000000003,37.2,8.480387926101685e-11
3.439,37.2,9.640055894851685e-11
3.4391000000000003,37.2,9.189073741436005e-11
3.4392,37.2,9.962184727191925e-11
3.4393000000000002,37.2,1.0091038048267366e-10
3.4394,37.2,9.189073741436005e-11
3.4395000000000002,37.2,1.0542018711566926e-10
3.4396,37.2,1.0799723863601686e-10
3.4397,37.2,9.446777403354646e-11
3.4398,37.2,9.382352232933045e-11
3.4399,37.2,8.287109434604645e-11
3.44,37.2,8.995795249938965e-11
3.4401,37.2,8.480387926101685e-11
3.4402000000000004,37.2,9.962184727191925e-11
3.4403,37.2,9.253500401973725e-11
3.4404000000000003,37.2,9.640055894851685e-11
3.4405,37.2,8.995795249938965e-11
3.4406000000000003,37.2,9.640055894851685e-11
3.4407,37.2,9.253500401973725e-11
3.4408000000000003,37.2,1.0670870542526245e-10
3.4409,37.2,8.995795249938965e-11
3.4410000000000003,37.2,9.640055894851685e-11
3.4411,37.2,9.446777403354646e-11
3.4412000000000003,37.2,9.253500401973725e-11
3.4413,37.2,8.287109434604645e-11
3.4414000000000002,37.2,1.1121852695941926e-10
3.4415,37.2,1.0026611387729645e-10
3.4416,37.2,9.446777403354646e-11
3.4417,37.2,1.0091038048267366e-10
3.4418,37.2,9.253500401973725e-11
3.4419,37.2,9.189073741436005e-11
3.442,37.2,9.446777403354646e-11
3.4421000000000004,37.2,9.446777403354646e-11
3.4422,37.2,1.0219889879226685e-10
3.4423000000000004,37.2,8.287109434604645e-11
3.4424,37.2,1.0735297203063965e-10
3.4425000000000003,37.2,9.124647080898286e-11
3.4426,37.2,1.1186279356479646e-10
3.4427000000000003,37.2,1.1894965171813965e-10
3.4428,37.2,9.575629234313965e-11
3.4429000000000003,37.2,9.897759556770325e-11
3.443,37.2,9.189073741436005e-11
3.4431000000000003,37.2,9.768907725811006e-11
3.4432,37.2,9.511204063892365e-11
3.4433000000000002,37.2,9.962184727191925e-11
3.4434,37.2,9.511204063892365e-11
3.4435000000000002,37.2,8.738091588020326e-11
3.4436,37.2,1.0670870542526245e-10
3.4437,37.2,9.124647080898286e-11
3.4438,37.2,1.0026611387729645e-10
3.4439,37.2,1.0477593541145326e-10
3.444,37.2,9.253500401973725e-11
3.4441,37.2,9.446777403354646e-11
3.4442000000000004,37.2,1.0799723863601686e-10
3.4443,37.2,9.317925572395325e-11
3.4444000000000004,37.2,9.382352232933045e-11
3.4445,37.2,9.317925572395325e-11
3.4446000000000003,37.2,1.0219889879226685e-10
3.4447,37.2,1.0413166880607606e-10
3.4448000000000003,37.2,9.768907725811006e-11
3.4449,37.2,9.446777403354646e-11
3.4450000000000003,37.2,1.1121852695941926e-10
3.4451,37.2,1.0606445372104645e-10
3.4452000000000003,37.2,9.382352232933045e-11
3.4453,37.2,8.995795249938965e-11
3.4454000000000002,37.2,1.0799723863601686e-10
3.4455,37.2,1.0219889879226685e-10
3.4456,37.2,9.704481065273285e-11
3.4457,37.2,9.253500401973725e-11
3.4458,37.2,8.480387926101685e-11
3.4459,37.2,1.0155463218688966e-10
3.446,37.2,8.995795249938965e-11
3.4461000000000004,37.2,9.189073741436005e-11
3.4462,37.2,9.317925572395325e-11
3.4463000000000004,37.2,9.768907725811006e-11
3.4464,37.2,1.0864149034023286e-10
3.4465000000000003,37.2,8.544814586639405e-11
3.4466,37.2,9.897759556770325e-11
3.4467000000000003,37.2,9.640055894851685e-11
3.4468,37.2,8.802518248558045e-11
3.4469000000000003,37.2,9.253500401973725e-11
3.447,37.2,9.640055894851685e-11
3.4471000000000003,37.2,7.836128771305085e-11
3.4472,37.2,1.0477593541145326e-10
3.4473000000000003,37.2,1.0477593541145326e-10
3.4474,37.2,8.480387926101685e-11
3.4475000000000002,37.2,1.0348741710186005e-10
3.4476,37.2,9.446777403354646e-11
3.4477,37.2,9.962184727191925e-11
3.4478,37.2,1.0735297203063965e-10
3.4479,37.2,1.0284315049648285e-10
3.448,37.2,1.0413166880607606e-10
3.4481,37.2,1.0348741710186005e-10
3.4482000000000004,37.2,9.640055894851685e-11
3.4483,37.2,9.897759556770325e-11
3.4484000000000004,37.2,9.253500401973725e-11
3.4485,37.2,9.833332896232606e-11
3.4486000000000003,37.2,1.0993000864982605e-10
3.4487,37.2,9.704481065273285e-11
3.4488000000000003,37.2,1.0413166880607606e-10
3.4489,37.2,9.768907725811006e-11
3.4490000000000003,37.2,9.511204063892365e-11
3.4491,37.2,7.964980602264405e-11
3.4492000000000003,37.2,1.0348741710186005e-10
3.4493,37.2,1.0735297203063965e-10
3.4494000000000002,37.2,9.962184727191925e-11
3.4495,37.2,9.704481065273285e-11
3.4496,37.2,1.0670870542526245e-10
3.4497,37.2,8.544814586639405e-11
3.4498,37.2,1.0670870542526245e-10
3.4499,37.2,1.0348741710186005e-10
3.45,37.2,1.0155463218688966e-10
3.4501,37.2,1.1508409678936006e-10
3.4502,37.2,9.897759556770325e-11
3.4503000000000004,37.2,9.897759556770325e-11
3.4504,37.2,9.317925572395325e-11
3.4505000000000003,37.2,9.640055894851685e-11
3.4506,37.2,1.0219889879226685e-10
3.4507000000000003,37.2,9.382352232933045e-11
3.4508,37.2,9.446777403354646e-11
3.4509000000000003,37.2,1.0413166880607606e-10
3.451,37.2,9.962184727191925e-11
3.4511000000000003,37.2,8.287109434604645e-11
3.4512,37.2,8.931370079517365e-11
3.4513000000000003,37.2,9.511204063892365e-11
3.4514,37.2,1.0670870542526245e-10
3.4515000000000002,37.2,1.0155463218688966e-10
3.4516,37.2,9.768907725811006e-11
3.4517,37.2,9.962184727191925e-11
3.4518,37.2,1.0091038048267366e-10
3.4519,37.2,9.189073741436005e-11
3.452,37.2,7.900553941726685e-11
3.4521,37.2,1.0928575694561005e-10
3.4522000000000004,37.2,9.124647080898286e-11
3.4523,37.2,1.0542018711566926e-10
3.4524000000000004,37.2,8.866943418979645e-11
3.4525,37.2,8.673666417598725e-11
3.4526000000000003,37.2,9.446777403354646e-11
3.4527,37.2,8.544814586639405e-11
3.4528000000000003,37.2,8.158257603645325e-11
3.4529,37.2,8.609239757061005e-11
3.4530000000000003,37.2,1.0542018711566926e-10
3.4531,37.2,7.449571788311005e-11
3.4532000000000003,37.2,9.446777403354646e-11
3.4533,37.2,9.640055894851685e-11
3.4534000000000002,37.2,9.768907725811006e-11
3.4535,37.2,9.382352232933045e-11
3.4536000000000002,37.2,1.0284315049648285e-10
3.4537,37.2,9.575629234313965e-11
3.4538,37.2,9.704481065273285e-11
3.4539,37.2,1.0091038048267366e-10
3.454,37.2,8.995795249938965e-11
3.4541,37.2,9.768907725811006e-11
3.4542,37.2,1.0284315049648285e-10
3.4543000000000004,37.2,9.575629234313965e-11
3.4544,37.2,9.060221910476686e-11
3.4545000000000003,37.2,9.511204063892365e-11
3.4546,37.2,1.0542018711566926e-10
3.4547000000000003,37.2,1.0670870542526245e-10
3.4548,37.2,9.317925572395325e-11
3.4549000000000003,37.2,9.189073741436005e-11
3.455,37.2,9.253500401973725e-11
3.4551000000000003,37.2,9.575629234313965e-11
3.4552,37.2,9.382352232933045e-11
3.4553000000000003,37.2,1.0477593541145326e-10
3.4554,37.2,1.0477593541145326e-10
3.4555000000000002,37.2,1.0606445372104645e-10
3.4556,37.2,1.0993000864982605e-10
3.4557,37.2,8.158257603645325e-11
3.4558,37.2,8.738091588020326e-11
3.4559,37.2,9.511204063892365e-11
3.456,37.2,9.124647080898286e-11
3.4561,37.2,9.704481065273285e-11
3.4562000000000004,37.2,1.1443983018398286e-10
3.4563,37.2,1.0477593541145326e-10
3.4564000000000004,37.2,9.124647080898286e-11
3.4565,37.2,1.0348741710186005e-10
3.4566000000000003,37.2,1.1186279356479646e-10
3.4567,37.2,1.0413166880607606e-10
3.4568000000000003,37.2,9.060221910476686e-11
3.4569,37.2,9.511204063892365e-11
3.4570000000000003,37.2,1.1443983018398286e-10
3.4571,37.2,8.158257603645325e-11
3.4572000000000003,37.2,1.0155463218688966e-10
3.4573,37.2,9.511204063892365e-11
3.4574000000000003,37.2,9.962184727191925e-11
3.4575,37.2,9.446777403354646e-11
3.4576000000000002,37.2,9.768907725811006e-11
3.4577,37.2,8.480387926101685e-11
3.4578,37.2,1.1250704526901246e-10
3.4579,37.2,9.897759556770325e-11
3.458,37.2,9.124647080898286e-11
3.4581,37.2,9.317925572395325e-11
3.4582,37.2,9.575629234313965e-11
3.4583000000000004,37.2,8.351536095142365e-11
3.4584,37.2,1.0928575694561005e-10
3.4585000000000004,37.2,1.0670870542526245e-10
3.4586,37.2,9.962184727191925e-11
3.4587000000000003,37.2,9.124647080898286e-11
3.4588,37.2,9.575629234313965e-11
3.4589000000000003,37.2,8.673666417598725e-11
3.459,37.2,9.575629234313965e-11
3.4591000000000003,37.2,8.738091588020326e-11
3.4592,37.2,9.511204063892365e-11
3.4593000000000003,37.2,1.0670870542526245e-10
3.4594,37.2,9.189073741436005e-11
3.4595000000000002,37.2,8.995795249938965e-11
3.4596,37.2,1.0413166880607606e-10
3.4597,37.2,9.446777403354646e-11
3.4598,37.2,9.511204063892365e-11
3.4599,37.2,1.1508409678936006e-10
3.46,37.2,1.0348741710186005e-10
3.4601,37.2,1.0670870542526245e-10
3.4602000000000004,37.2,8.673666417598725e-11
3.4603,37.2,1.0477593541145326e-10
3.4604000000000004,37.2,9.446777403354646e-11
3.4605,37.2,8.995795249938965e-11
3.4606000000000003,37.2,9.833332896232606e-11
3.4607,37.2,9.833332896232606e-11
3.4608000000000003,37.2,1.0670870542526245e-10
3.4609,37.2,1.0864149034023286e-10
3.4610000000000003,37.2,1.0348741710186005e-10
3.4611,37.2,8.351536095142365e-11
3.4612000000000003,37.2,9.704481065273285e-11
3.4613,37.2,1.0026611387729645e-10
3.4614000000000003,37.2,8.158257603645325e-11
3.4615,37.2,9.704481065273285e-11
3.4616000000000002,37.2,8.222684264183045e-11
3.4617,37.2,8.995795249938965e-11
3.4618,37.2,9.189073741436005e-11
3.4619,37.2,9.704481065273285e-11
3.462,37.2,9.897759556770325e-11
3.4621,37.2,1.0606445372104645e-10
3.4622,37.2,9.382352232933045e-11
3.4623000000000004,37.2,1.0670870542526245e-10
3.4624,37.2,1.0799723863601686e-10
3.4625000000000004,37.2,1.0091038048267366e-10
3.4626,37.2,1.0219889879226685e-10
3.4627000000000003,37.2,9.768907725811006e-11
3.4628,37.2,9.897759556770325e-11
3.4629000000000003,37.2,8.673666417598725e-11
3.463,37.2,9.382352232933045e-11
3.4631000000000003,37.2,1.0026611387729645e-10
3.4632,37.2,9.704481065273285e-11
3.4633000000000003,37.2,9.640055894851685e-11
3.4634,37.2,1.0413166880607606e-10
3.4635000000000002,37.2,1.0219889879226685e-10
3.4636,37.2,1.0413166880607606e-10
3.4637000000000002,37.2,1.1186279356479646e-10
3.4638,37.2,1.0091038048267366e-10
3.4639,37.2,9.124647080898286e-11
3.464,37.2,9.382352232933045e-11
3.4641,37.2,8.738091588020326e-11
3.4642,37.2,8.222684264183045e-11
3.4643,37.2,9.897759556770325e-11
3.4644000000000004,37.2,9.253500401973725e-11
3.4645,37.2,9.189073741436005e-11
3.4646000000000003,37.2,9.511204063892365e-11
3.4647,37.2,1.0284315049648285e-10
3.4648000000000003,37.2,9.060221910476686e-11
3.4649,37.2,9.253500401973725e-11
3.4650000000000003,37.2,1.1443983018398286e-10
3.4651,37.2,1.0542018711566926e-10
3.4652000000000003,37.2,1.0799723863601686e-10
3.4653,37.2,9.704481065273285e-11
3.4654000000000003,37.2,9.446777403354646e-11
3.4655,37.2,1.0799723863601686e-10
3.4656000000000002,37.2,8.415961265563966e-11
3.4657,37.2,1.1057427525520325e-10
3.4658,37.2,1.0413166880607606e-10
3.4659,37.2,1.1186279356479646e-10
3.466,37.2,9.768907725811006e-11
3.4661,37.2,9.768907725811006e-11
3.4662,37.2,9.640055894851685e-11
3.4663000000000004,37.2,9.446777403354646e-11
3.4664,37.2,9.317925572395325e-11
3.4665000000000004,37.2,9.962184727191925e-11
3.4666,37.2,1.0219889879226685e-10
3.4667000000000003,37.2,1.0091038048267366e-10
3.4668,37.2,9.640055894851685e-11
3.4669000000000003,37.2,7.900553941726685e-11
3.467,37.2,9.897759556770325e-11
3.4671000000000003,37.2,1.0606445372104645e-10
3.4672,37.2,9.317925572395325e-11
3.4673000000000003,37.2,1.0542018711566926e-10
3.4674,37.2,9.189073741436005e-11
3.4675000000000002,37.2,8.931370079517365e-11
3.4676,37.2,1.0477593541145326e-10
3.4677000000000002,37.2,9.640055894851685e-11
3.4678,37.2,1.0413166880607606e-10
3.4679,37.2,8.995795249938965e-11
3.468,37.2,1.0606445372104645e-10
3.4681,37.2,8.931370079517365e-11
3.4682,37.2,1.0348741710186005e-10
3.4683,37.2,1.0091038048267366e-10
3.4684000000000004,37.2,9.704481065273285e-11
3.4685,37.2,8.995795249938965e-11
3.4686000000000003,37.2,8.995795249938965e-11
3.4687,37.2,9.897759556770325e-11
3.4688000000000003,37.2,9.897759556770325e-11
3.4689,37.2,9.768907725811006e-11
3.4690000000000003,37.2,1.0477593541145326e-10
3.4691,37.2,9.833332896232606e-11
3.4692000000000003,37.2,1.0026611387729645e-10
3.4693,37.2,1.0670870542526245e-10
3.4694000000000003,37.2,9.382352232933045e-11
3.4695,37.2,1.0735297203063965e-10
3.4696000000000002,37.2,7.578423619270325e-11
3.4697,37.2,9.060221910476686e-11
3.4698,37.2,9.833332896232606e-11
3.4699,37.2,1.0606445372104645e-10
3.47,37.2,8.802518248558045e-11
3.4701,37.2,9.189073741436005e-11
3.4702,37.2,9.446777403354646e-11
3.4703000000000004,37.2,1.0735297203063965e-10
3.4704,37.2,8.609239757061005e-11
3.4705000000000004,37.2,8.802518248558045e-11
3.4706,37.2,9.124647080898286e-11
3.4707000000000003,37.2,1.0155463218688966e-10
3.4708,37.2,9.768907725811006e-11
3.4709000000000003,37.2,9.124647080898286e-11
3.471,37.2,1.0284315049648285e-10
3.4711000000000003,37.2,9.575629234313965e-11
3.4712,37.2,1.0026611387729645e-10
3.4713000000000003,37.2,1.0026611387729645e-10
3.4714,37.2,9.962184727191925e-11
3.4715000000000003,37.2,8.866943418979645e-11
3.4716,37.2,1.0026611387729645e-10
3.4717000000000002,37.2,8.995795249938965e-11
3.4718,37.2,1.0091038048267366e-10
3.4719,37.2,9.962184727191925e-11
3.472,37.2,8.995795249938965e-11
3.4721,37.2,8.673666417598725e-11
3.4722,37.2,1.1186279356479646e-10
3.4723,37.2,9.060221910476686e-11
3.4724000000000004,37.2,1.0348741710186005e-10
3.4725,37.2,8.931370079517365e-11
3.4726000000000004,37.2,9.897759556770325e-11
3.4727,37.2,9.317925572395325e-11
3.4728000000000003,37.2,8.544814586639405e-11
3.4729,37.2,8.866943418979645e-11
3.4730000000000003,37.2,7.642850279808045e-11
3.4731,37.2,9.124647080898286e-11
3.4732000000000003,37.2,9.704481065273285e-11
3.4733,37.2,9.189073741436005e-11
3.4734000000000003,37.2,9.189073741436005e-11
3.4735,37.2,1.0542018711566926e-10
3.4736000000000002,37.2,1.0413166880607606e-10
3.4737,37.2,1.0477593541145326e-10
3.4738,37.2,1.1572834849357606e-10
3.4739,37.2,1.0091038048267366e-10
3.474,37.2,8.866943418979645e-11
3.4741,37.2,1.1959390342235566e-10
3.4742,37.2,8.287109434604645e-11
3.4743000000000004,37.2,1.1121852695941926e-10
3.4744,37.2,9.446777403354646e-11
3.4745000000000004,37.2,9.833332896232606e-11
3.4746,37.2,9.446777403354646e-11
3.4747000000000003,37.2,9.575629234313965e-11
3.4748,37.2,8.287109434604645e-11
3.4749000000000003,37.2,8.931370079517365e-11
3.475,37.2,8.866943418979645e-11
3.4751000000000003,37.2,9.446777403354646e-11
3.4752,37.2,9.124647080898286e-11
3.4753000000000003,37.2,1.0477593541145326e-10
3.4754,37.2,9.382352232933045e-11
3.4755000000000003,37.2,8.931370079517365e-11
3.4756,37.2,8.415961265563966e-11
3.4757000000000002,37.2,1.0219889879226685e-10
3.4758,37.2,1.0735297203063965e-10
3.4759,37.2,9.511204063892365e-11
3.476,37.2,9.382352232933045e-11
3.4761,37.2,9.768907725811006e-11
3.4762,37.2,9.446777403354646e-11
3.4763,37.2,1.0091038048267366e-10
3.4764000000000004,37.2,1.0348741710186005e-10
3.4765,37.2,8.866943418979645e-11
3.4766000000000004,37.2,1.0091038048267366e-10
3.4767,37.2,1.0542018711566926e-10
3.4768000000000003,37.2,9.253500401973725e-11
3.4769,37.2,1.0477593541145326e-10
3.4770000000000003,37.2,1.0284315049648285e-10
3.4771,37.2,9.833332896232606e-11
3.4772000000000003,37.2,9.704481065273285e-11
3.4773,37.2,8.995795249938965e-11
3.4774000000000003,37.2,9.897759556770325e-11
3.4775,37.2,9.124647080898286e-11
3.4776000000000002,37.2,1.0348741710186005e-10
3.4777,37.2,9.640055894851685e-11
3.4778000000000002,37.2,1.0928575694561005e-10
3.4779,37.2,1.0091038048267366e-10
3.478,37.2,1.0477593541145326e-10
3.4781,37.2,9.060221910476686e-11
3.4782,37.2,1.0542018711566926e-10
3.4783,37.2,1.0413166880607606e-10
3.4784,37.2,1.0413166880607606e-10
3.4785000000000004,37.2,1.0091038048267366e-10
3.4786,37.2,9.060221910476686e-11
3.4787000000000003,37.2,1.0091038048267366e-10
3.4788,37.2,8.931370079517365e-11
3.4789000000000003,37.2,9.640055894851685e-11
3.479,37.2,8.222684264183045e-11
3.4791000000000003,37.2,8.287109434604645e-11
3.4792,37.2,9.317925572395325e-11
3.4793000000000003,37.2,1.0284315049648285e-10
3.4794,37.2,1.0284315049648285e-10
3.4795000000000003,37.2,1.0026611387729645e-10
3.4796,37.2,9.382352232933045e-11
3.4797000000000002,37.2,1.1572834849357606e-10
3.4798,37.2,9.962184727191925e-11
3.4799,37.2,1.0155463218688966e-10
3.48,37.2,9.511204063892365e-11
3.4801,37.2,9.768907725811006e-11
3.4802,37.2,9.833332896232606e-11
3.4803,37.2,8.544814586639405e-11
3.4804000000000004,37.2,8.866943418979645e-11
3.4805,37.2,9.189073741436005e-11
3.4806000000000004,37.2,8.480387926101685e-11
3.4807,37.2,9.060221910476686e-11
3.4808000000000003,37.2,1.0091038048267366e-10
3.4809,37.2,9.704481065273285e-11
3.4810000000000003,37.2,9.897759556770325e-11
3.4811,37.2,9.704481065273285e-11
3.4812000000000003,37.2,8.480387926101685e-11
3.4813,37.2,1.0091038048267366e-10
3.4814000000000003,37.2,1.0091038048267366e-10
3.4815,37.2,9.575629234313965e-11
3.4816000000000003,37.2,8.415961265563966e-11
3.4817,37.2,1.0670870542526245e-10
3.4818000000000002,37.2,1.0026611387729645e-10
3.4819,37.2,1.0993000864982605e-10
3.482,37.2,1.0864149034023286e-10
3.4821,37.2,1.0670870542526245e-10
3.4822,37.2,9.253500401973725e-11
3.4823,37.2,1.0413166880607606e-10
3.4824,37.2,8.802518248558045e-11
3.4825000000000004,37.2,9.575629234313965e-11
3.4826,37.2,9.833332896232606e-11
3.4827000000000004,37.2,9.189073741436005e-11
3.4828,37.2,9.060221910476686e-11
3.4829000000000003,37.2,1.1830538511276247e-10
3.483,37.2,9.317925572395325e-11
3.4831000000000003,37.2,1.0091038048267366e-10
3.4832,37.2,9.897759556770325e-11
3.4833000000000003,37.2,8.673666417598725e-11
3.4834,37.2,9.253500401973725e-11
3.4835000000000003,37.2,9.060221910476686e-11
3.4836,37.2,1.0606445372104645e-10
3.4837000000000002,37.2,9.382352232933045e-11
3.4838,37.2,8.931370079517365e-11
3.4839,37.2,8.287109434604645e-11
3.484,37.2,9.253500401973725e-11
3.4841,37.2,9.511204063892365e-11
3.4842,37.2,8.673666417598725e-11
3.4843,37.2,1.0155463218688966e-10
3.4844000000000004,37.2,9.124647080898286e-11
3.4845,37.2,1.0026611387729645e-10
3.4846000000000004,37.2,9.640055894851685e-11
3.4847,37.2,1.0026611387729645e-10
3.4848000000000003,37.2,8.995795249938965e-11
3.4849,37.2,9.833332896232606e-11
3.4850000000000003,37.2,1.0348741710186005e-10
3.4851,37.2,1.0348741710186005e-10
3.4852000000000003,37.2,9.575629234313965e-11
3.4853,37.2,1.0477593541145326e-10
3.4854000000000003,37.2,9.253500401973725e-11
3.4855,37.2,1.1250704526901246e-10
3.4856000000000003,37.2,9.575629234313965e-11
3.4857,37.2,9.768907725811006e-11
3.4858000000000002,37.2,1.0284315049648285e-10
3.4859,37.2,9.189073741436005e-11
3.486,37.2,1.0284315049648285e-10
3.4861,37.2,1.1379556357860565e-10
3.4862,37.2,1.0091038048267366e-10
3.4863,37.2,1.0155463218688966e-10
3.4864,37.2,1.0091038048267366e-10
3.4865000000000004,37.2,1.0348741710186005e-10
3.4866,37.2,9.704481065273285e-11
